temperature,humidity,numVehicles,numPedestrians,ambulanceDetected,delay_time,time
20,75,22,1,false,3500,2024-12-15T14:52:35.303Z

20,75,22,1,false,3500,2024-12-15T14:52:37.057Z

20,75,22,1,false,3500,2024-12-15T14:52:38.822Z

20,75,22,1,false,3500,2024-12-15T14:52:40.459Z

20,75,22,1,false,3500,2024-12-15T14:52:42.055Z

20,75,22,1,false,3500,2024-12-15T14:52:43.544Z

20,75,20,1,false,3500,2024-12-15T14:52:45.378Z

20,75,20,1,false,3500,2024-12-15T14:52:46.911Z

20,75,20,1,false,3500,2024-12-15T14:52:48.410Z

20,75,20,1,false,3500,2024-12-15T14:52:50.039Z

20,75,20,1,false,3500,2024-12-15T14:52:51.915Z

20,75,20,1,false,3500,2024-12-15T14:52:53.412Z

20,75,31,1,false,3500,2024-12-15T14:52:56.386Z

20,75,31,1,false,3500,2024-12-15T14:52:59.301Z

20,75,31,2,false,3500,2024-12-15T14:53:01.983Z

20,75,31,2,false,3500,2024-12-15T14:53:03.856Z

20,75,29,2,false,3500,2024-12-15T14:53:05.472Z

20,75,29,2,false,3500,2024-12-15T14:53:07.015Z

20,75,29,0,false,3500,2024-12-15T14:53:08.920Z

20,75,29,0,false,3500,2024-12-15T14:53:10.877Z

20,75,29,0,false,3500,2024-12-15T14:53:12.506Z

20,75,29,0,false,3500,2024-12-15T14:53:14.165Z

20,75,21,0,false,3500,2024-12-15T14:53:16.032Z

20,75,21,0,false,3500,2024-12-15T14:53:18.027Z

20,75,21,0,false,3500,2024-12-15T14:53:19.827Z

20,76,21,0,false,3500,2024-12-15T14:53:21.444Z

20,76,21,0,false,3500,2024-12-15T14:53:23.524Z

20,76,21,0,false,3500,2024-12-15T14:53:24.945Z

20,76,28,0,false,3500,2024-12-15T14:53:26.567Z

20.1,75,28,0,false,3500,2024-12-15T14:53:29.354Z

20,75,28,2,false,3500,2024-12-15T14:53:32.769Z

20,75,28,2,false,3500,2024-12-15T14:53:34.305Z

20,75,27,2,false,3500,2024-12-15T14:53:35.828Z

20,76,27,2,false,3500,2024-12-15T14:53:38.669Z

20,76,27,2,false,3500,2024-12-15T14:53:40.206Z

20.1,76,27,2,false,3500,2024-12-15T14:53:41.856Z

20,75,27,2,false,3500,2024-12-15T14:53:43.815Z

20,75,23,2,false,3500,2024-12-15T14:53:45.520Z

20.1,75,23,2,false,3500,2024-12-15T14:53:48.022Z

20.1,75,23,0,false,3500,2024-12-15T14:53:50.320Z

20.1,75,23,0,false,3500,2024-12-15T14:53:53.069Z

20.1,75,23,0,false,3500,2024-12-15T14:53:54.554Z

20.1,75,28,0,false,3500,2024-12-15T14:53:56.183Z

20.1,75,28,0,false,3500,2024-12-15T14:53:57.893Z

20.1,75,28,1,false,3500,2024-12-15T14:53:59.606Z

20.1,75,28,1,false,3500,2024-12-15T14:54:01.169Z

20,75,28,1,false,3500,2024-12-15T14:54:02.856Z

20,75,28,1,false,3500,2024-12-15T14:54:04.307Z

20.1,76,29,1,false,3500,2024-12-15T14:54:05.859Z

20.1,76,29,1,false,3500,2024-12-15T14:54:07.366Z

20.1,76,29,1,false,3500,2024-12-15T14:54:08.926Z

20.1,76,29,1,false,3500,2024-12-15T14:54:10.454Z

20,76,29,1,false,3500,2024-12-15T14:54:12.323Z

20,76,29,1,false,3500,2024-12-15T14:54:14.013Z

20.1,76,21,1,false,3500,2024-12-15T14:54:19.776Z

20,76,21,1,false,3500,2024-12-15T14:54:22.850Z

20,76,21,0,false,3500,2024-12-15T14:54:24.384Z

20,76,23,0,false,3500,2024-12-15T14:54:26.568Z

20,76,23,0,false,3500,2024-12-15T14:54:28.233Z

20,76,23,3,false,3500,2024-12-15T14:54:29.907Z

20,76,23,3,false,3500,2024-12-15T14:54:31.466Z

20.1,76,23,3,false,3500,2024-12-15T14:54:32.859Z

20.1,76,23,3,false,3500,2024-12-15T14:54:34.616Z

20,76,27,3,false,3500,2024-12-15T14:54:36.081Z

20,76,27,3,false,3500,2024-12-15T14:54:37.615Z

20,76,27,2,false,3500,2024-12-15T14:54:39.167Z

20.1,76,27,2,false,3500,2024-12-15T14:54:42.606Z

20.1,76,27,2,false,3500,2024-12-15T14:54:44.154Z

20.1,76,27,2,false,3500,2024-12-15T14:54:45.528Z

20.1,76,20,2,false,3500,2024-12-15T14:54:49.227Z

20.1,76,20,2,false,3500,2024-12-15T14:54:50.919Z

20.1,76,20,1,false,3500,2024-12-15T14:54:52.377Z

20.1,76,20,1,false,3500,2024-12-15T14:54:53.880Z

20.1,76,20,1,false,3500,2024-12-15T14:54:55.305Z

20.1,76,21,1,false,3500,2024-12-15T14:54:57.061Z

20,77,21,1,false,3500,2024-12-15T14:54:58.681Z

20.1,77,21,0,false,3500,2024-12-15T14:55:03.776Z

20.1,78,27,0,false,3500,2024-12-15T14:55:08.449Z

20.1,78,27,0,false,3500,2024-12-15T14:55:10.759Z

20.1,77,27,3,false,3500,2024-12-15T14:55:12.817Z

20.1,77,27,3,false,3500,2024-12-15T14:55:14.248Z

20.1,77,29,3,false,3500,2024-12-15T14:55:15.892Z

20.1,77,29,3,false,3500,2024-12-15T14:55:17.720Z

20.2,77,29,2,false,3500,2024-12-15T14:55:19.799Z

20.2,77,29,2,false,3500,2024-12-15T14:55:21.248Z

20.2,77,29,2,false,3500,2024-12-15T14:55:22.730Z

20.2,77,29,2,false,3500,2024-12-15T14:55:24.705Z

20.2,77,26,2,false,3500,2024-12-15T14:55:26.028Z

20.2,77,26,2,false,3500,2024-12-15T14:55:27.397Z

20.2,77,26,1,false,3500,2024-12-15T14:55:28.930Z

20.2,77,26,1,false,3500,2024-12-15T14:55:30.569Z

20.2,77,26,1,false,3500,2024-12-15T14:55:31.967Z

20.2,77,26,1,false,3500,2024-12-15T14:55:33.399Z

20.2,76,22,1,false,3500,2024-12-15T14:55:38.480Z

20.2,76,22,1,false,3500,2024-12-15T14:55:39.865Z

20.2,76,22,0,false,3500,2024-12-15T14:55:43.256Z

20.2,76,22,0,false,3500,2024-12-15T14:55:45.488Z

20.2,76,30,0,false,3500,2024-12-15T14:55:46.932Z

20.2,76,30,0,false,3500,2024-12-15T14:55:49.595Z

20.2,76,30,2,false,3500,2024-12-15T14:55:51.082Z

20.2,76,30,2,false,3500,2024-12-15T14:55:52.575Z

20.2,76,30,2,false,3500,2024-12-15T14:55:54.957Z

20.2,76,29,2,false,3500,2024-12-15T14:55:59.308Z

20.2,76,29,2,false,3500,2024-12-15T14:56:00.747Z

20.2,76,29,1,false,3500,2024-12-15T14:56:02.432Z

20.2,76,29,1,false,3500,2024-12-15T14:56:05.565Z

20.2,76,29,1,false,3500,2024-12-15T14:56:07.167Z

20.2,76,29,1,false,3500,2024-12-15T14:56:08.801Z

20.2,76,29,0,false,3500,2024-12-15T14:56:10.900Z

20.2,76,29,0,false,3500,2024-12-15T14:56:12.545Z

20.2,77,25,0,false,3500,2024-12-15T14:56:17.046Z

20.2,77,25,0,false,3500,2024-12-15T14:56:46.393Z

20.1,77,25,0,false,3500,2024-12-15T14:57:04.914Z

20.1,77,25,0,false,3500,2024-12-15T14:57:09.826Z

20.1,77,25,0,false,3500,2024-12-15T14:57:11.355Z

20.1,77,25,0,false,3500,2024-12-15T14:57:13.107Z

20.1,77,25,0,false,3500,2024-12-15T14:57:14.627Z

20.1,77,25,0,false,3500,2024-12-15T14:57:16.896Z

20.1,77,25,0,false,3500,2024-12-15T14:57:20.709Z

20.1,77,25,0,false,3500,2024-12-15T14:57:23.078Z

20.1,77,25,0,false,3500,2024-12-15T14:57:25.499Z

20.1,77,25,0,false,3500,2024-12-15T14:57:27.509Z

20.1,77,25,0,false,3500,2024-12-15T14:57:29.213Z

20.1,77,25,0,false,3500,2024-12-15T14:57:30.711Z

20.1,77,25,0,false,3500,2024-12-15T14:57:32.247Z

20.1,77,25,0,false,3500,2024-12-15T14:57:33.735Z

20.1,77,25,0,false,3500,2024-12-15T14:57:35.463Z

20.1,77,25,0,false,3500,2024-12-15T14:57:37.098Z

20.1,77,25,0,false,3500,2024-12-15T14:57:40.009Z

20.1,77,25,0,false,3500,2024-12-15T14:57:42.147Z

20.1,77,25,0,false,3500,2024-12-15T14:57:43.862Z

20.1,77,25,0,false,3500,2024-12-15T14:57:45.507Z

20.1,77,25,0,false,3500,2024-12-15T14:57:46.969Z

20.1,77,25,0,false,3500,2024-12-15T14:57:48.418Z

20.1,77,25,0,false,3500,2024-12-15T14:57:49.857Z

20.2,77,25,0,false,3500,2024-12-15T14:57:51.693Z

20.2,77,25,0,false,3500,2024-12-15T14:57:53.191Z

20.2,77,25,0,false,3500,2024-12-15T14:57:54.578Z

20.2,77,25,0,false,3500,2024-12-15T14:57:56.154Z

20.1,77,25,0,false,3500,2024-12-15T14:57:57.944Z

20.2,77,25,0,false,3500,2024-12-15T14:58:00.311Z

20.2,77,25,0,false,3500,2024-12-15T14:58:01.810Z

20.1,77,25,0,false,3500,2024-12-15T14:58:05.323Z

20.1,77,25,0,false,3500,2024-12-15T14:58:05.387Z

20.1,77,25,0,false,3500,2024-12-15T14:58:06.964Z

20.2,77,25,0,false,3500,2024-12-15T14:58:10.296Z

20.2,77,25,0,false,3500,2024-12-15T14:58:12.079Z

20.1,77,25,0,false,3500,2024-12-15T14:58:13.559Z

20.1,77,25,0,false,3500,2024-12-15T14:58:15.043Z

20.2,77,25,0,false,3500,2024-12-15T14:58:18.518Z

20.1,77,25,0,false,3500,2024-12-15T14:58:20.992Z

20.1,77,25,0,false,3500,2024-12-15T14:58:23.334Z

20.1,77,25,0,false,3500,2024-12-15T14:58:25.027Z

20.1,77,25,0,false,3500,2024-12-15T14:58:29.187Z

20.1,77,25,0,false,3500,2024-12-15T14:58:31.600Z

20.1,77,25,0,false,3500,2024-12-15T14:58:33.663Z

20.1,77,25,0,false,3500,2024-12-15T14:58:37.730Z

20.1,77,25,0,false,3500,2024-12-15T14:58:39.275Z

20.1,77,25,0,false,3500,2024-12-15T14:58:40.879Z

20.1,77,25,0,false,3500,2024-12-15T14:58:43.020Z

20.1,77,25,0,false,3500,2024-12-15T14:58:45.772Z

20.2,77,25,0,false,3500,2024-12-15T14:58:52.732Z

20.1,77,25,0,false,3500,2024-12-15T14:58:55.684Z

20.1,77,25,0,false,3500,2024-12-15T14:58:57.309Z

20.1,77,25,0,false,3500,2024-12-15T14:58:59.101Z

20.1,77,25,0,false,3500,2024-12-15T14:59:01.439Z

20.1,77,25,0,false,3500,2024-12-15T14:59:03.211Z

20.1,77,25,0,false,3500,2024-12-15T14:59:04.584Z

20.1,77,25,0,false,3500,2024-12-15T14:59:06.231Z

20.2,77,25,0,false,3500,2024-12-15T14:59:09.847Z

20.2,77,25,0,false,3500,2024-12-15T14:59:14.191Z

20.1,77,25,0,false,3500,2024-12-15T14:59:14.277Z

20.1,77,25,0,false,3500,2024-12-15T14:59:16.359Z

20.1,77,25,0,false,3500,2024-12-15T14:59:19.771Z

20.1,77,25,0,false,3500,2024-12-15T14:59:22.753Z

20.2,77,25,0,false,3500,2024-12-15T14:59:25.146Z

20.1,77,25,0,false,3500,2024-12-15T14:59:27.572Z

20.1,77,25,0,false,3500,2024-12-15T14:59:29.344Z

20.1,77,25,0,false,3500,2024-12-15T14:59:30.763Z

20.1,77,25,0,false,3500,2024-12-15T14:59:32.163Z

20.1,77,25,0,false,3500,2024-12-15T14:59:34.135Z

20.1,77,25,0,false,3500,2024-12-15T14:59:35.683Z

20.2,77,25,0,false,3500,2024-12-15T14:59:37.364Z

20.2,77,25,0,false,3500,2024-12-15T14:59:39.167Z

20.1,77,25,0,false,3500,2024-12-15T14:59:56.369Z

20.1,78,25,0,false,3500,2024-12-15T15:00:14.759Z

20.1,78,25,0,false,3500,2024-12-15T15:00:32.718Z

20,78,25,0,false,3500,2024-12-15T15:00:34.793Z

20.1,78,25,0,false,3500,2024-12-15T15:00:40.345Z

20.1,78,25,0,false,3500,2024-12-15T15:00:41.943Z

20.1,78,25,0,false,3500,2024-12-15T15:00:43.993Z

20.1,78,25,0,false,3500,2024-12-15T15:00:45.622Z

20.1,78,25,0,false,3500,2024-12-15T15:00:56.136Z

20.1,78,25,0,false,3500,2024-12-15T15:00:57.728Z

20.1,78,25,0,false,3500,2024-12-15T15:00:59.304Z

20.1,78,25,0,false,3500,2024-12-15T15:01:01.089Z

20,78,25,0,false,3500,2024-12-15T15:01:05.234Z

20,78,25,0,false,3500,2024-12-15T15:01:15.527Z

20,78,25,0,false,3500,2024-12-15T15:01:18.863Z

20.1,78,25,0,false,3500,2024-12-15T15:01:22.398Z

20.1,78,25,0,false,3500,2024-12-15T15:01:24.678Z

20.1,78,25,0,false,3500,2024-12-15T15:01:27.519Z

20.1,78,25,0,false,3500,2024-12-15T15:01:30.233Z

20.1,78,25,0,false,3500,2024-12-15T15:01:31.968Z

20.1,78,25,0,false,3500,2024-12-15T15:01:33.817Z

20.1,78,25,0,false,3500,2024-12-15T15:01:35.656Z

20.1,78,25,0,false,3500,2024-12-15T15:01:38.036Z

20.1,78,25,0,false,3500,2024-12-15T15:01:40.170Z

20.1,78,25,0,false,3500,2024-12-15T15:01:41.862Z

20.1,78,25,0,false,3500,2024-12-15T15:01:43.346Z

20.1,78,25,0,false,3500,2024-12-15T15:01:45.318Z

20.1,78,25,0,false,3500,2024-12-15T15:01:46.787Z

20.1,78,25,0,false,3500,2024-12-15T15:01:48.403Z

20.1,78,25,0,false,3500,2024-12-15T15:01:50.018Z

20.1,78,25,0,false,3500,2024-12-15T15:01:55.089Z

20.1,78,25,0,false,3500,2024-12-15T15:01:57.745Z

20.1,78,25,0,false,3500,2024-12-15T15:02:00.146Z

20.1,78,25,0,false,3500,2024-12-15T15:02:02.550Z

20.1,78,25,0,false,3500,2024-12-15T15:02:04.678Z

20.1,78,25,0,false,3500,2024-12-15T15:02:08.858Z

20.1,78,25,0,false,3500,2024-12-15T15:02:11.794Z

20.1,78,25,0,false,3500,2024-12-15T15:02:13.890Z

20.1,78,25,0,false,3500,2024-12-15T15:02:15.943Z

20.1,78,25,0,false,3500,2024-12-15T15:02:19.313Z

20.1,78,25,0,false,3500,2024-12-15T15:02:20.860Z

20.1,78,25,0,false,3500,2024-12-15T15:02:30.317Z

20.1,78,25,0,false,3500,2024-12-15T15:02:32.209Z

20.1,78,25,0,false,3500,2024-12-15T15:02:34.681Z

20.1,78,25,0,false,3500,2024-12-15T15:02:38.468Z

20.1,78,25,0,false,3500,2024-12-15T15:02:39.386Z

20.1,78,25,0,false,3500,2024-12-15T15:02:42.467Z

20.1,78,25,0,false,3500,2024-12-15T15:02:45.030Z

20.1,78,25,0,false,3500,2024-12-15T15:02:46.763Z

20.1,78,25,0,false,3500,2024-12-15T15:02:50.332Z

20.1,78,25,0,false,3500,2024-12-15T15:02:53.587Z

20.1,78,25,0,false,3500,2024-12-15T15:03:00.551Z

20.1,78,25,0,false,3500,2024-12-15T15:03:02.267Z

20.1,78,25,0,false,3500,2024-12-15T15:03:04.174Z

20.1,78,25,0,false,3500,2024-12-15T15:03:06.068Z

20.1,78,25,0,false,3500,2024-12-15T15:03:07.651Z

20.1,78,25,0,false,3500,2024-12-15T15:03:09.646Z

20.1,78,25,0,false,3500,2024-12-15T15:03:11.138Z

20.1,78,25,0,false,3500,2024-12-15T15:03:12.660Z

20.1,78,25,0,false,3500,2024-12-15T15:03:14.155Z

20.1,78,25,0,false,3500,2024-12-15T15:03:15.902Z

20.1,78,25,0,false,3500,2024-12-15T15:03:17.363Z

20.1,78,25,0,false,3500,2024-12-15T15:03:18.715Z

20.1,78,25,0,false,3500,2024-12-15T15:03:21.375Z

20.1,78,25,0,false,3500,2024-12-15T15:03:22.843Z

0,0,25,0,false,3500,2024-12-15T15:03:37.100Z

0,0,0,0,false,5000,2024-12-15T15:04:42.782Z

0,0,0,0,false,4000,2024-12-15T15:04:49.804Z

0,0,0,0,false,4000,2024-12-15T15:04:51.655Z

0,0,0,0,false,4000,2024-12-15T15:04:55.907Z

0,0,0,0,false,4000,2024-12-15T15:05:01.241Z

0,0,0,0,false,4000,2024-12-15T15:05:08.085Z

0,0,0,0,false,4000,2024-12-15T15:05:10.792Z

0,0,0,0,false,4000,2024-12-15T15:05:14.024Z

0,0,0,0,false,4000,2024-12-15T15:05:15.932Z

0,0,0,0,false,4000,2024-12-15T15:05:21.016Z

0,0,0,0,false,4000,2024-12-15T15:05:24.177Z

0,0,0,0,false,4000,2024-12-15T15:05:25.814Z

0,0,0,0,false,4000,2024-12-15T15:05:28.316Z

0,0,0,0,false,4000,2024-12-15T15:05:34.053Z

0,0,0,0,false,4000,2024-12-15T15:05:38.440Z

0,0,0,0,false,4000,2024-12-15T15:05:42.073Z

0,0,0,0,false,4000,2024-12-15T15:05:44.784Z

0,0,0,0,false,4000,2024-12-15T15:05:46.873Z

0,0,0,0,false,4000,2024-12-15T15:05:54.691Z

20.3,78,0,0,false,4000,2024-12-15T15:06:02.627Z

20.2,80,21,0,false,4000,2024-12-15T15:06:06.968Z

20.3,79,21,0,false,3500,2024-12-15T15:06:11.047Z

20.3,79,21,0,false,3500,2024-12-15T15:06:11.319Z

0,0,24,0,false,3500,2024-12-15T15:06:14.930Z

0,0,24,0,false,3000,2024-12-15T15:06:16.927Z

20.2,79,24,1,false,3000,2024-12-15T15:06:18.897Z

20.2,79,33,1,false,3500,2024-12-15T15:06:20.823Z

20.2,79,33,1,false,3500,2024-12-15T15:06:22.842Z

20.2,79,33,1,false,3500,2024-12-15T15:06:24.851Z

20.1,79,33,1,false,3500,2024-12-15T15:06:26.461Z

20.1,79,33,1,false,3500,2024-12-15T15:06:28.421Z

20.2,79,29,1,false,3500,2024-12-15T15:06:30.838Z

20.2,79,29,1,false,3500,2024-12-15T15:06:33.592Z

20.1,79,29,0,false,3500,2024-12-15T15:06:35.954Z

20.2,79,29,0,false,3500,2024-12-15T15:06:39.016Z

20.2,79,25,0,false,3500,2024-12-15T15:06:41.065Z

20.2,78,25,0,false,3500,2024-12-15T15:06:47.365Z

20.2,78,25,0,false,3500,2024-12-15T15:06:48.928Z

20.1,78,24,0,false,3500,2024-12-15T15:06:51.151Z

20.1,78,24,0,false,3500,2024-12-15T15:06:52.990Z

20.2,78,24,1,false,3500,2024-12-15T15:06:56.505Z

20.2,79,24,1,false,3500,2024-12-15T15:07:02.507Z

20.2,79,32,1,false,3500,2024-12-15T15:07:05.948Z

20.2,79,32,1,false,3500,2024-12-15T15:07:07.695Z

20.2,79,32,1,false,3500,2024-12-15T15:07:11.128Z

20.2,79,29,1,false,3500,2024-12-15T15:07:12.995Z

20.2,79,29,1,false,3500,2024-12-15T15:07:15.204Z

20.2,79,29,1,false,3500,2024-12-15T15:07:18.518Z

20.2,79,22,1,false,3500,2024-12-15T15:07:20.505Z

20.1,79,22,1,false,3500,2024-12-15T15:07:25.225Z

20.1,79,22,0,false,3500,2024-12-15T15:07:27.196Z

20.2,79,22,0,false,3500,2024-12-15T15:07:29.797Z

20.2,79,19,0,false,3500,2024-12-15T15:07:32.369Z

20.2,79,19,0,false,3500,2024-12-15T15:07:34.223Z

20.2,79,19,2,false,3500,2024-12-15T15:07:40.084Z

20.1,79,32,2,false,3500,2024-12-15T15:07:47.394Z

20.2,79,32,2,false,3500,2024-12-15T15:07:49.564Z

20.2,79,32,1,false,3500,2024-12-15T15:07:51.245Z

20.1,79,25,1,false,3500,2024-12-15T15:07:52.983Z

20.2,79,25,1,false,3500,2024-12-15T15:07:55.194Z

20.2,79,25,1,false,3500,2024-12-15T15:07:57.492Z

20.1,79,25,1,false,3500,2024-12-15T15:07:59.654Z

20.1,79,20,1,false,3500,2024-12-15T15:08:02.405Z

20.1,79,20,1,false,3500,2024-12-15T15:08:04.559Z

20.1,79,20,0,false,3500,2024-12-15T15:08:06.425Z

20.1,79,20,0,false,3500,2024-12-15T15:08:08.297Z

20.1,79,20,0,false,3500,2024-12-15T15:08:10.181Z

20.2,79,21,0,false,3500,2024-12-15T15:08:13.194Z

20.1,79,21,0,false,3500,2024-12-15T15:08:15.627Z

20.1,79,21,1,false,3500,2024-12-15T15:08:22.414Z

20.1,79,28,1,false,3500,2024-12-15T15:08:24.056Z

20.1,79,28,1,false,3500,2024-12-15T15:08:25.929Z

20.1,79,28,1,false,3500,2024-12-15T15:08:29.049Z

20.1,79,26,1,false,3500,2024-12-15T15:08:31.299Z

20.1,79,26,1,false,3500,2024-12-15T15:08:33.068Z

0,0,26,2,false,3500,2024-12-15T15:08:36.880Z

0,0,26,2,false,3000,2024-12-15T15:08:39.275Z

0,0,22,2,false,3000,2024-12-15T15:08:41.756Z

0,0,22,2,false,3000,2024-12-15T15:08:43.936Z

0,0,22,0,false,3000,2024-12-15T15:08:46.665Z

0,0,22,0,false,3000,2024-12-15T15:08:48.464Z

0,0,20,0,false,3000,2024-12-15T15:08:51.111Z

0,0,20,0,false,3000,2024-12-15T15:08:53.285Z

0,0,20,1,false,3000,2024-12-15T15:08:55.506Z

0,0,20,1,false,3000,2024-12-15T15:08:57.225Z

0,0,20,1,false,3000,2024-12-15T15:08:58.887Z

0,0,20,1,false,3000,2024-12-15T15:09:00.417Z

0,0,28,1,false,3000,2024-12-15T15:09:03.381Z

0,0,28,1,false,3000,2024-12-15T15:09:05.750Z

0,0,28,2,false,3000,2024-12-15T15:09:08.446Z

0,0,28,2,false,3000,2024-12-15T15:09:11.091Z

0,0,29,2,false,3000,2024-12-15T15:09:13.671Z

0,0,29,2,false,3000,2024-12-15T15:09:16.497Z

0,0,29,2,false,3000,2024-12-15T15:09:18.350Z

0,0,29,2,false,3000,2024-12-15T15:09:20.057Z

0,0,0,0,false,5000,2024-12-15T15:10:07.253Z

0,0,0,0,false,4000,2024-12-15T15:10:11.574Z

0,0,0,0,false,4000,2024-12-15T15:10:13.677Z

0,0,0,0,false,4000,2024-12-15T15:10:15.488Z

0,0,24,0,false,4000,2024-12-15T15:10:17.667Z

0,0,24,0,false,3000,2024-12-15T15:10:19.722Z

0,0,24,0,false,3000,2024-12-15T15:10:21.232Z

0,0,23,0,false,3000,2024-12-15T15:10:23.569Z

0,0,23,0,false,3000,2024-12-15T15:10:25.635Z

0,0,23,1,false,3000,2024-12-15T15:10:27.046Z

0,0,23,1,false,3000,2024-12-15T15:10:28.709Z

0,0,23,1,false,3000,2024-12-15T15:10:31.802Z

0,0,30,1,false,3000,2024-12-15T15:10:34.124Z

0,0,30,1,false,3000,2024-12-15T15:10:36.274Z

0,0,30,1,false,3000,2024-12-15T15:10:37.589Z

0,0,30,1,false,3000,2024-12-15T15:10:39.208Z

0,0,30,1,false,3000,2024-12-15T15:10:41.079Z

0,0,29,1,false,3000,2024-12-15T15:10:42.983Z

0,0,29,1,false,3000,2024-12-15T15:10:45.163Z

0,0,29,0,false,3000,2024-12-15T15:10:46.699Z

0,0,29,0,false,3000,2024-12-15T15:10:48.242Z

0,0,29,0,false,3000,2024-12-15T15:10:49.883Z

0,0,29,0,false,3000,2024-12-15T15:10:51.999Z

0,0,25,0,false,3000,2024-12-15T15:10:54.841Z

0,0,25,0,false,3000,2024-12-15T15:10:57.039Z

0,0,25,0,false,3000,2024-12-15T15:10:58.541Z

0,0,25,0,false,3000,2024-12-15T15:11:00.212Z

0,0,25,0,false,3000,2024-12-15T15:11:01.727Z

0,0,23,0,false,3000,2024-12-15T15:11:03.285Z

0,0,23,0,false,3000,2024-12-15T15:11:04.823Z

0,0,23,1,false,3000,2024-12-15T15:11:06.360Z

0,0,23,1,false,3000,2024-12-15T15:11:08.683Z

0,0,23,1,false,3000,2024-12-15T15:11:10.115Z

0,0,23,1,false,3000,2024-12-15T15:11:11.597Z

0,0,33,1,false,3000,2024-12-15T15:11:13.732Z

0,0,33,1,false,3000,2024-12-15T15:11:15.581Z

0,0,33,1,false,3000,2024-12-15T15:11:17.066Z

0,0,33,1,false,3000,2024-12-15T15:11:19.470Z

0,0,33,1,false,3000,2024-12-15T15:11:21.079Z

0,0,29,1,false,3000,2024-12-15T15:11:22.592Z

0,0,29,1,false,3000,2024-12-15T15:11:24.086Z

0,0,29,0,false,3000,2024-12-15T15:11:25.605Z

0,0,29,0,false,3000,2024-12-15T15:11:27.153Z

0,0,29,0,false,3000,2024-12-15T15:11:29.462Z

0,0,29,0,false,3000,2024-12-15T15:11:31.099Z

0,0,25,0,false,3000,2024-12-15T15:11:32.680Z

0,0,25,0,false,3000,2024-12-15T15:11:34.422Z

0,0,25,0,false,3000,2024-12-15T15:11:37.250Z

0,0,25,0,false,3000,2024-12-15T15:11:39.137Z

0,0,25,0,false,3000,2024-12-15T15:11:40.772Z

0,0,21,0,false,3000,2024-12-15T15:11:43.222Z

0,0,21,0,false,3000,2024-12-15T15:11:47.778Z

0,0,21,1,false,3000,2024-12-15T15:11:50.544Z

0,0,21,1,false,3000,2024-12-15T15:11:51.659Z

0,0,29,1,false,3000,2024-12-15T15:12:04.502Z

0,0,29,1,false,3000,2024-12-15T15:12:07.608Z

0,0,29,1,false,3000,2024-12-15T15:12:09.873Z

0,0,26,1,false,3000,2024-12-15T15:12:11.203Z

0,0,26,1,false,3000,2024-12-15T15:12:13.199Z

0,0,26,1,false,3000,2024-12-15T15:12:14.775Z

0,0,23,1,false,3000,2024-12-15T15:12:17.083Z

0,0,23,1,false,3000,2024-12-15T15:12:18.763Z

0,0,23,0,false,3000,2024-12-15T15:12:20.257Z

0,0,23,0,false,3000,2024-12-15T15:12:21.825Z

0,0,23,0,false,3000,2024-12-15T15:12:23.422Z

0,0,23,0,false,3000,2024-12-15T15:12:27.474Z

0,0,23,2,false,3000,2024-12-15T15:12:33.673Z

0,0,32,2,false,3000,2024-12-15T15:12:33.831Z

0,0,32,2,false,3000,2024-12-15T15:12:35.503Z

0,0,32,1,false,3000,2024-12-15T15:12:37.001Z

0,0,32,1,false,3000,2024-12-15T15:12:39.979Z

0,0,32,1,false,3000,2024-12-15T15:12:41.396Z

0,0,28,1,false,3000,2024-12-15T15:12:42.942Z

0,0,28,1,false,3000,2024-12-15T15:12:48.944Z

0,0,28,2,false,3000,2024-12-15T15:12:57.950Z

0,0,23,2,false,3000,2024-12-15T15:13:04.070Z

0,0,23,2,false,3000,2024-12-15T15:13:09.003Z

0,0,23,0,false,3000,2024-12-15T15:13:21.802Z

0,0,21,0,false,3000,2024-12-15T15:13:23.917Z

0,0,21,0,false,3000,2024-12-15T15:13:26.107Z

0,0,21,1,false,3000,2024-12-15T15:13:29.524Z

0,0,29,1,false,3000,2024-12-15T15:13:38.564Z

0,0,29,1,false,3000,2024-12-15T15:13:41.126Z

0,0,29,1,false,3000,2024-12-15T15:13:46.625Z

0,0,22,1,false,3000,2024-12-15T15:13:55.345Z

0,0,22,1,false,3000,2024-12-15T15:13:55.423Z

0,0,22,0,false,3000,2024-12-15T15:13:56.347Z

0,0,23,0,false,3000,2024-12-15T15:13:59.024Z

0,0,23,0,false,3000,2024-12-15T15:14:01.135Z

